PLL_OUTPUT MHz, HSE, PLLM, PLLN, PLLP, DMA_BEATS, actual color clock MHz, error
189.78, 16000000, 18, 427, 2, 13, 3.649573, 0.019563
146.00, 16000000, 4, 73, 2, 10, 3.650000, 0.019683
233.60, 16000000, 5, 146, 2, 16, 3.650000, 0.019683
146.00, 16000000, 8, 146, 2, 10, 3.650000, 0.019683
219.00, 16000000, 8, 219, 2, 15, 3.650000, 0.019683
175.20, 16000000, 10, 219, 2, 12, 3.650000, 0.019683
233.60, 16000000, 10, 292, 2, 16, 3.650000, 0.019683
146.00, 16000000, 12, 219, 2, 10, 3.650000, 0.019683
146.00, 16000000, 16, 292, 2, 10, 3.650000, 0.019683
146.00, 16000000, 20, 365, 2, 10, 3.650000, 0.019683
189.82, 16000000, 11, 261, 2, 13, 3.650350, 0.019780
160.62, 16000000, 13, 261, 2, 11, 3.650350, 0.019780
204.44, 16000000, 9, 230, 2, 14, 3.650794, 0.019904
219.08, 16000000, 13, 356, 2, 15, 3.651282, 0.020041
189.87, 16000000, 15, 356, 2, 13, 3.651282, 0.020041
160.67, 16000000, 12, 241, 2, 11, 3.651515, 0.020106
175.27, 16000000, 11, 241, 2, 12, 3.651515, 0.020106
204.50, 16000000, 16, 409, 2, 14, 3.651786, 0.020182
233.71, 16000000, 14, 409, 2, 16, 3.651786, 0.020182
146.09, 16000000, 23, 420, 2, 10, 3.652174, 0.020290
146.11, 16000000, 19, 347, 2, 10, 3.652632, 0.020418
233.78, 16000000, 9, 263, 2, 16, 3.652778, 0.020459
175.33, 16000000, 12, 263, 2, 12, 3.652778, 0.020459
160.73, 16000000, 11, 221, 2, 11, 3.652893, 0.020491
204.57, 16000000, 7, 179, 2, 14, 3.653061, 0.020538
204.57, 16000000, 14, 358, 2, 14, 3.653061, 0.020538
219.20, 16000000, 5, 137, 2, 15, 3.653333, 0.020614
219.20, 16000000, 10, 274, 2, 15, 3.653333, 0.020614
146.13, 16000000, 15, 274, 2, 10, 3.653333, 0.020614
219.20, 16000000, 15, 411, 2, 15, 3.653333, 0.020614
160.76, 16000000, 21, 422, 2, 11, 3.653680, 0.020711
190.00, 16000000, 4, 95, 2, 13, 3.653846, 0.020757
190.00, 16000000, 8, 190, 2, 13, 3.653846, 0.020757
190.00, 16000000, 12, 285, 2, 13, 3.653846, 0.020757
175.38, 16000000, 13, 285, 2, 12, 3.653846, 0.020757
233.85, 16000000, 13, 380, 2, 16, 3.653846, 0.020757
190.00, 16000000, 16, 380, 2, 13, 3.653846, 0.020757
160.80, 16000000, 10, 201, 2, 11, 3.654545, 0.020953
146.18, 16000000, 11, 201, 2, 10, 3.654545, 0.020953
160.80, 16000000, 20, 402, 2, 11, 3.654545, 0.020953
146.18, 16000000, 22, 402, 2, 10, 3.654545, 0.020953
204.67, 16000000, 12, 307, 2, 14, 3.654762, 0.021013
175.43, 16000000, 14, 307, 2, 12, 3.654762, 0.021013
160.84, 16000000, 19, 382, 2, 11, 3.655502, 0.021220
219.33, 16000000, 12, 329, 2, 15, 3.655556, 0.021235
146.22, 16000000, 18, 329, 2, 10, 3.655556, 0.021235
175.47, 16000000, 15, 329, 2, 12, 3.655556, 0.021235
190.12, 16000000, 17, 404, 2, 13, 3.656109, 0.021389
234.00, 16000000, 4, 117, 2, 16, 3.656250, 0.021429
234.00, 16000000, 8, 234, 2, 16, 3.656250, 0.021429
234.00, 16000000, 12, 351, 2, 16, 3.656250, 0.021429
175.50, 16000000, 16, 351, 2, 12, 3.656250, 0.021429
160.89, 16000000, 9, 181, 2, 11, 3.656566, 0.021517
160.89, 16000000, 18, 362, 2, 11, 3.656566, 0.021517
190.15, 16000000, 13, 309, 2, 13, 3.656805, 0.021584
175.53, 16000000, 17, 373, 2, 12, 3.656863, 0.021600
146.29, 16000000, 21, 384, 2, 10, 3.657143, 0.021678
204.80, 16000000, 5, 128, 2, 14, 3.657143, 0.021678
146.29, 16000000, 7, 128, 2, 10, 3.657143, 0.021678
204.80, 16000000, 10, 256, 2, 14, 3.657143, 0.021678
146.29, 16000000, 14, 256, 2, 10, 3.657143, 0.021678
204.80, 16000000, 15, 384, 2, 14, 3.657143, 0.021678
219.43, 16000000, 7, 192, 2, 15, 3.657143, 0.021678
219.43, 16000000, 14, 384, 2, 15, 3.657143, 0.021678
175.56, 16000000, 18, 395, 2, 12, 3.657407, 0.021752
160.94, 16000000, 17, 342, 2, 11, 3.657754, 0.021849
175.58, 16000000, 19, 417, 2, 12, 3.657895, 0.021888
190.22, 16000000, 9, 214, 2, 13, 3.658120, 0.021951
190.22, 16000000, 18, 428, 2, 13, 3.658120, 0.021951
146.35, 16000000, 17, 311, 2, 10, 3.658824, 0.022148
161.00, 16000000, 8, 161, 2, 11, 3.659091, 0.022222
234.18, 16000000, 11, 322, 2, 16, 3.659091, 0.022222
161.00, 16000000, 16, 322, 2, 11, 3.659091, 0.022222
219.56, 16000000, 9, 247, 2, 15, 3.659259, 0.022269
204.92, 16000000, 13, 333, 2, 14, 3.659341, 0.022292
190.29, 16000000, 14, 333, 2, 13, 3.659341, 0.022292
146.40, 16000000, 10, 183, 2, 10, 3.660000, 0.022476
146.40, 16000000, 20, 366, 2, 10, 3.660000, 0.022476
219.64, 16000000, 11, 302, 2, 15, 3.660606, 0.022646
161.07, 16000000, 15, 302, 2, 11, 3.660606, 0.022646
234.29, 16000000, 7, 205, 2, 16, 3.660714, 0.022676
205.00, 16000000, 8, 205, 2, 14, 3.660714, 0.022676
234.29, 16000000, 14, 410, 2, 16, 3.660714, 0.022676
205.00, 16000000, 16, 410, 2, 14, 3.660714, 0.022676
146.43, 16000000, 23, 421, 2, 10, 3.660870, 0.022719
190.40, 16000000, 5, 119, 2, 13, 3.661538, 0.022906
190.40, 16000000, 10, 238, 2, 13, 3.661538, 0.022906
146.46, 16000000, 13, 238, 2, 10, 3.661538, 0.022906
219.69, 16000000, 13, 357, 2, 15, 3.661538, 0.022906
190.40, 16000000, 15, 357, 2, 13, 3.661538, 0.022906
219.73, 16000000, 15, 412, 2, 15, 3.662222, 0.023097
205.09, 16000000, 11, 282, 2, 14, 3.662338, 0.023129
161.14, 16000000, 21, 423, 2, 11, 3.662338, 0.023129
161.14, 16000000, 7, 141, 2, 11, 3.662338, 0.023129
161.14, 16000000, 14, 282, 2, 11, 3.662338, 0.023129
234.40, 16000000, 10, 293, 2, 16, 3.662500, 0.023175
146.50, 16000000, 16, 293, 2, 10, 3.662500, 0.023175
146.53, 16000000, 19, 348, 2, 10, 3.663158, 0.023359
205.14, 16000000, 14, 359, 2, 14, 3.663265, 0.023389
234.46, 16000000, 13, 381, 2, 16, 3.663462, 0.023443
190.50, 16000000, 16, 381, 2, 13, 3.663462, 0.023443
161.20, 16000000, 20, 403, 2, 11, 3.663636, 0.023492
146.55, 16000000, 22, 403, 2, 10, 3.663636, 0.023492
161.23, 16000000, 13, 262, 2, 11, 3.664336, 0.023688
190.55, 16000000, 11, 262, 2, 13, 3.664336, 0.023688
161.26, 16000000, 19, 383, 2, 11, 3.665072, 0.023893
190.59, 16000000, 17, 405, 2, 13, 3.665158, 0.023917
161.33, 16000000, 6, 121, 2, 11, 3.666667, 0.024339
161.33, 16000000, 12, 242, 2, 11, 3.666667, 0.024339
220.00, 16000000, 2, 55, 2, 15, 3.666667, 0.024339
146.67, 16000000, 3, 55, 2, 10, 3.666667, 0.024339
176.00, 16000000, 3, 66, 2, 12, 3.666667, 0.024339
205.33, 16000000, 3, 77, 2, 14, 3.666667, 0.024339
234.67, 16000000, 3, 88, 2, 16, 3.666667, 0.024339
176.00, 16000000, 4, 88, 2, 12, 3.666667, 0.024339
220.00, 16000000, 4, 110, 2, 15, 3.666667, 0.024339
176.00, 16000000, 5, 110, 2, 12, 3.666667, 0.024339
146.67, 16000000, 6, 110, 2, 10, 3.666667, 0.024339
176.00, 16000000, 6, 132, 2, 12, 3.666667, 0.024339
190.67, 16000000, 6, 143, 2, 13, 3.666667, 0.024339
205.33, 16000000, 6, 154, 2, 14, 3.666667, 0.024339
220.00, 16000000, 6, 165, 2, 15, 3.666667, 0.024339
234.67, 16000000, 6, 176, 2, 16, 3.666667, 0.024339
176.00, 16000000, 8, 176, 2, 12, 3.666667, 0.024339
220.00, 16000000, 8, 220, 2, 15, 3.666667, 0.024339
146.67, 16000000, 9, 165, 2, 10, 3.666667, 0.024339
176.00, 16000000, 9, 198, 2, 12, 3.666667, 0.024339
234.67, 16000000, 9, 264, 2, 16, 3.666667, 0.024339
176.00, 16000000, 10, 220, 2, 12, 3.666667, 0.024339
220.00, 16000000, 10, 275, 2, 15, 3.666667, 0.024339
176.00, 16000000, 11, 242, 2, 12, 3.666667, 0.024339
146.67, 16000000, 12, 220, 2, 10, 3.666667, 0.024339
176.00, 16000000, 12, 264, 2, 12, 3.666667, 0.024339
190.67, 16000000, 12, 286, 2, 13, 3.666667, 0.024339
205.33, 16000000, 12, 308, 2, 14, 3.666667, 0.024339
220.00, 16000000, 12, 330, 2, 15, 3.666667, 0.024339
234.67, 16000000, 12, 352, 2, 16, 3.666667, 0.024339
176.00, 16000000, 13, 286, 2, 12, 3.666667, 0.024339
176.00, 16000000, 15, 330, 2, 12, 3.666667, 0.024339
176.00, 16000000, 16, 352, 2, 12, 3.666667, 0.024339
176.00, 16000000, 17, 374, 2, 12, 3.666667, 0.024339
146.67, 16000000, 18, 330, 2, 10, 3.666667, 0.024339
176.00, 16000000, 18, 396, 2, 12, 3.666667, 0.024339
190.67, 16000000, 18, 429, 2, 13, 3.666667, 0.024339
176.00, 16000000, 19, 418, 2, 12, 3.666667, 0.024339
146.67, 16000000, 21, 385, 2, 10, 3.666667, 0.024339
205.33, 16000000, 9, 231, 2, 14, 3.666667, 0.024339
220.00, 16000000, 14, 385, 2, 15, 3.666667, 0.024339
146.67, 16000000, 15, 275, 2, 10, 3.666667, 0.024339
205.33, 16000000, 15, 385, 2, 14, 3.666667, 0.024339
161.33, 16000000, 18, 363, 2, 11, 3.666667, 0.024339
176.00, 16000000, 7, 154, 2, 12, 3.666667, 0.024339
176.00, 16000000, 14, 308, 2, 12, 3.666667, 0.024339
161.41, 16000000, 17, 343, 2, 11, 3.668449, 0.024837
190.77, 16000000, 13, 310, 2, 13, 3.668639, 0.024890
161.45, 16000000, 11, 222, 2, 11, 3.669421, 0.025108
146.78, 16000000, 23, 422, 2, 10, 3.669565, 0.025149
234.86, 16000000, 14, 411, 2, 16, 3.669643, 0.025170
205.50, 16000000, 16, 411, 2, 14, 3.669643, 0.025170
146.80, 16000000, 20, 367, 2, 10, 3.670000, 0.025270
190.86, 16000000, 7, 167, 2, 13, 3.670330, 0.025362
205.54, 16000000, 13, 334, 2, 14, 3.670330, 0.025362
190.86, 16000000, 14, 334, 2, 13, 3.670330, 0.025362
234.91, 16000000, 11, 323, 2, 16, 3.670455, 0.025397
161.50, 16000000, 16, 323, 2, 11, 3.670455, 0.025397
146.82, 16000000, 17, 312, 2, 10, 3.670588, 0.025434
161.52, 16000000, 21, 424, 2, 11, 3.670996, 0.025548
220.27, 16000000, 15, 413, 2, 15, 3.671111, 0.025580
205.60, 16000000, 10, 257, 2, 14, 3.671429, 0.025669
146.86, 16000000, 14, 257, 2, 10, 3.671429, 0.025669
220.31, 16000000, 13, 358, 2, 15, 3.671795, 0.025771
190.93, 16000000, 15, 358, 2, 13, 3.671795, 0.025771
235.00, 16000000, 8, 235, 2, 16, 3.671875, 0.025794
146.91, 16000000, 11, 202, 2, 10, 3.672727, 0.026032
146.91, 16000000, 22, 404, 2, 10, 3.672727, 0.026032
161.60, 16000000, 5, 101, 2, 11, 3.672727, 0.026032
161.60, 16000000, 10, 202, 2, 11, 3.672727, 0.026032
220.36, 16000000, 11, 303, 2, 15, 3.672727, 0.026032
161.60, 16000000, 15, 303, 2, 11, 3.672727, 0.026032
161.60, 16000000, 20, 404, 2, 11, 3.672727, 0.026032
191.00, 16000000, 8, 191, 2, 13, 3.673077, 0.026130
235.08, 16000000, 13, 382, 2, 16, 3.673077, 0.026130
191.00, 16000000, 16, 382, 2, 13, 3.673077, 0.026130
205.71, 16000000, 7, 180, 2, 14, 3.673469, 0.026239
205.71, 16000000, 14, 360, 2, 14, 3.673469, 0.026239
146.95, 16000000, 19, 349, 2, 10, 3.673684, 0.026299
220.44, 16000000, 9, 248, 2, 15, 3.674074, 0.026408
191.06, 16000000, 17, 406, 2, 13, 3.674208, 0.026446
161.68, 16000000, 19, 384, 2, 11, 3.674641, 0.026567
235.20, 16000000, 5, 147, 2, 16, 3.675000, 0.026667
147.00, 16000000, 8, 147, 2, 10, 3.675000, 0.026667
235.20, 16000000, 10, 294, 2, 16, 3.675000, 0.026667
147.00, 16000000, 16, 294, 2, 10, 3.675000, 0.026667
191.11, 16000000, 9, 215, 2, 13, 3.675214, 0.026726
191.11, 16000000, 18, 430, 2, 13, 3.675214, 0.026726
205.82, 16000000, 11, 283, 2, 14, 3.675325, 0.026757
161.71, 16000000, 14, 283, 2, 11, 3.675325, 0.026757
176.42, 16000000, 19, 419, 2, 12, 3.675439, 0.026789
176.44, 16000000, 18, 397, 2, 12, 3.675926, 0.026925
147.05, 16000000, 21, 386, 2, 10, 3.676190, 0.026999
220.57, 16000000, 7, 193, 2, 15, 3.676190, 0.026999
220.57, 16000000, 14, 386, 2, 15, 3.676190, 0.026999
205.87, 16000000, 15, 386, 2, 14, 3.676190, 0.026999
176.47, 16000000, 17, 375, 2, 12, 3.676471, 0.027078
161.78, 16000000, 9, 182, 2, 11, 3.676768, 0.027161
161.78, 16000000, 18, 364, 2, 11, 3.676768, 0.027161
191.20, 16000000, 10, 239, 2, 13, 3.676923, 0.027204
147.08, 16000000, 13, 239, 2, 10, 3.676923, 0.027204
235.33, 16000000, 12, 353, 2, 16, 3.677083, 0.027249
176.50, 16000000, 16, 353, 2, 12, 3.677083, 0.027249
220.67, 16000000, 12, 331, 2, 15, 3.677778, 0.027443
147.11, 16000000, 18, 331, 2, 10, 3.677778, 0.027443
176.53, 16000000, 15, 331, 2, 12, 3.677778, 0.027443
147.13, 16000000, 23, 423, 2, 10, 3.678261, 0.027578
191.27, 16000000, 11, 263, 2, 13, 3.678322, 0.027595
161.85, 16000000, 13, 263, 2, 11, 3.678322, 0.027595
206.00, 16000000, 4, 103, 2, 14, 3.678571, 0.027665
206.00, 16000000, 8, 206, 2, 14, 3.678571, 0.027665
206.00, 16000000, 12, 309, 2, 14, 3.678571, 0.027665
206.00, 16000000, 16, 412, 2, 14, 3.678571, 0.027665
235.43, 16000000, 7, 206, 2, 16, 3.678571, 0.027665
176.57, 16000000, 14, 309, 2, 12, 3.678571, 0.027665
235.43, 16000000, 14, 412, 2, 16, 3.678571, 0.027665
161.88, 16000000, 17, 344, 2, 11, 3.679144, 0.027825
191.33, 16000000, 12, 287, 2, 13, 3.679487, 0.027920
176.62, 16000000, 13, 287, 2, 12, 3.679487, 0.027920
161.90, 16000000, 21, 425, 2, 11, 3.679654, 0.027967
147.20, 16000000, 5, 92, 2, 10, 3.680000, 0.028064
220.80, 16000000, 5, 138, 2, 15, 3.680000, 0.028064
147.20, 16000000, 10, 184, 2, 10, 3.680000, 0.028064
220.80, 16000000, 10, 276, 2, 15, 3.680000, 0.028064
147.20, 16000000, 15, 276, 2, 10, 3.680000, 0.028064
147.20, 16000000, 20, 368, 2, 10, 3.680000, 0.028064
220.80, 16000000, 15, 414, 2, 15, 3.680000, 0.028064
191.38, 16000000, 13, 311, 2, 13, 3.680473, 0.028196
235.56, 16000000, 9, 265, 2, 16, 3.680556, 0.028219
176.67, 16000000, 12, 265, 2, 12, 3.680556, 0.028219
206.15, 16000000, 13, 335, 2, 14, 3.681319, 0.028432
191.43, 16000000, 14, 335, 2, 13, 3.681319, 0.028432
162.00, 16000000, 4, 81, 2, 11, 3.681818, 0.028572
162.00, 16000000, 8, 162, 2, 11, 3.681818, 0.028572
176.73, 16000000, 11, 243, 2, 12, 3.681818, 0.028572
162.00, 16000000, 12, 243, 2, 11, 3.681818, 0.028572
162.00, 16000000, 16, 324, 2, 11, 3.681818, 0.028572
162.00, 16000000, 20, 405, 2, 11, 3.681818, 0.028572
235.64, 16000000, 11, 324, 2, 16, 3.681818, 0.028572
147.27, 16000000, 22, 405, 2, 10, 3.681818, 0.028572
220.92, 16000000, 13, 359, 2, 15, 3.682051, 0.028637
191.47, 16000000, 15, 359, 2, 13, 3.682051, 0.028637
147.29, 16000000, 17, 313, 2, 10, 3.682353, 0.028721
206.22, 16000000, 9, 232, 2, 14, 3.682540, 0.028773
235.69, 16000000, 13, 383, 2, 16, 3.682692, 0.028816
191.50, 16000000, 16, 383, 2, 13, 3.682692, 0.028816
191.53, 16000000, 17, 407, 2, 13, 3.683258, 0.028974
147.33, 16000000, 12, 221, 2, 10, 3.683333, 0.028995
221.00, 16000000, 8, 221, 2, 15, 3.683333, 0.028995
176.80, 16000000, 10, 221, 2, 12, 3.683333, 0.028995
206.29, 16000000, 14, 361, 2, 14, 3.683673, 0.029090
191.56, 16000000, 18, 431, 2, 13, 3.683761, 0.029114
162.11, 16000000, 19, 385, 2, 11, 3.684211, 0.029240
147.37, 16000000, 19, 350, 2, 10, 3.684211, 0.029240
176.84, 16000000, 19, 420, 2, 12, 3.684211, 0.029240
221.09, 16000000, 11, 304, 2, 15, 3.684848, 0.029418
162.13, 16000000, 15, 304, 2, 11, 3.684848, 0.029418
176.89, 16000000, 9, 199, 2, 12, 3.685185, 0.029512
176.89, 16000000, 18, 398, 2, 12, 3.685185, 0.029512
206.40, 16000000, 5, 129, 2, 14, 3.685714, 0.029660
147.43, 16000000, 7, 129, 2, 10, 3.685714, 0.029660
206.40, 16000000, 10, 258, 2, 14, 3.685714, 0.029660
147.43, 16000000, 14, 258, 2, 10, 3.685714, 0.029660
221.14, 16000000, 14, 387, 2, 15, 3.685714, 0.029660
147.43, 16000000, 21, 387, 2, 10, 3.685714, 0.029660
206.40, 16000000, 15, 387, 2, 14, 3.685714, 0.029660
162.18, 16000000, 11, 223, 2, 11, 3.685950, 0.029726
176.94, 16000000, 17, 376, 2, 12, 3.686275, 0.029817
162.22, 16000000, 18, 365, 2, 11, 3.686869, 0.029982
147.48, 16000000, 23, 424, 2, 10, 3.686957, 0.030007
236.00, 16000000, 2, 59, 2, 16, 3.687500, 0.030159
236.00, 16000000, 4, 118, 2, 16, 3.687500, 0.030159
236.00, 16000000, 6, 177, 2, 16, 3.687500, 0.030159
177.00, 16000000, 8, 177, 2, 12, 3.687500, 0.030159
236.00, 16000000, 8, 236, 2, 16, 3.687500, 0.030159
236.00, 16000000, 10, 295, 2, 16, 3.687500, 0.030159
236.00, 16000000, 12, 354, 2, 16, 3.687500, 0.030159
147.50, 16000000, 16, 295, 2, 10, 3.687500, 0.030159
177.00, 16000000, 16, 354, 2, 12, 3.687500, 0.030159
206.50, 16000000, 16, 413, 2, 14, 3.687500, 0.030159
236.00, 16000000, 14, 413, 2, 16, 3.687500, 0.030159
162.29, 16000000, 21, 426, 2, 11, 3.688312, 0.030386
162.29, 16000000, 7, 142, 2, 11, 3.688312, 0.030386
206.55, 16000000, 11, 284, 2, 14, 3.688312, 0.030386
162.29, 16000000, 14, 284, 2, 11, 3.688312, 0.030386
221.33, 16000000, 3, 83, 2, 15, 3.688889, 0.030547
221.33, 16000000, 6, 166, 2, 15, 3.688889, 0.030547
221.33, 16000000, 12, 332, 2, 15, 3.688889, 0.030547
147.56, 16000000, 9, 166, 2, 10, 3.688889, 0.030547
221.33, 16000000, 9, 249, 2, 15, 3.688889, 0.030547
221.33, 16000000, 15, 415, 2, 15, 3.688889, 0.030547
147.56, 16000000, 18, 332, 2, 10, 3.688889, 0.030547
177.07, 16000000, 15, 332, 2, 12, 3.688889, 0.030547
162.35, 16000000, 17, 345, 2, 11, 3.689840, 0.030812
147.60, 16000000, 20, 369, 2, 10, 3.690000, 0.030857
206.67, 16000000, 6, 155, 2, 14, 3.690476, 0.030990
206.67, 16000000, 12, 310, 2, 14, 3.690476, 0.030990
177.14, 16000000, 7, 155, 2, 12, 3.690476, 0.030990
177.14, 16000000, 14, 310, 2, 12, 3.690476, 0.030990
162.40, 16000000, 10, 203, 2, 11, 3.690909, 0.031111
162.40, 16000000, 20, 406, 2, 11, 3.690909, 0.031111
147.64, 16000000, 11, 203, 2, 10, 3.690909, 0.031111
147.64, 16000000, 22, 406, 2, 10, 3.690909, 0.031111
147.69, 16000000, 13, 240, 2, 10, 3.692308, 0.031502
177.23, 16000000, 13, 288, 2, 12, 3.692308, 0.031502
206.77, 16000000, 13, 336, 2, 14, 3.692308, 0.031502
236.31, 16000000, 13, 384, 2, 16, 3.692308, 0.031502
192.00, 16000000, 3, 72, 2, 13, 3.692308, 0.031502
192.00, 16000000, 4, 96, 2, 13, 3.692308, 0.031502
192.00, 16000000, 5, 120, 2, 13, 3.692308, 0.031502
192.00, 16000000, 6, 144, 2, 13, 3.692308, 0.031502
192.00, 16000000, 8, 192, 2, 13, 3.692308, 0.031502
192.00, 16000000, 9, 216, 2, 13, 3.692308, 0.031502
192.00, 16000000, 10, 240, 2, 13, 3.692308, 0.031502
192.00, 16000000, 11, 264, 2, 13, 3.692308, 0.031502
192.00, 16000000, 12, 288, 2, 13, 3.692308, 0.031502
162.46, 16000000, 13, 264, 2, 11, 3.692308, 0.031502
192.00, 16000000, 13, 312, 2, 13, 3.692308, 0.031502
221.54, 16000000, 13, 360, 2, 15, 3.692308, 0.031502
192.00, 16000000, 15, 360, 2, 13, 3.692308, 0.031502
192.00, 16000000, 16, 384, 2, 13, 3.692308, 0.031502
192.00, 16000000, 17, 408, 2, 13, 3.692308, 0.031502
192.00, 16000000, 7, 168, 2, 13, 3.692308, 0.031502
192.00, 16000000, 14, 336, 2, 13, 3.692308, 0.031502
177.26, 16000000, 19, 421, 2, 12, 3.692982, 0.031690
236.36, 16000000, 11, 325, 2, 16, 3.693182, 0.031746
162.50, 16000000, 16, 325, 2, 11, 3.693182, 0.031746
221.60, 16000000, 10, 277, 2, 15, 3.693333, 0.031788
147.73, 16000000, 15, 277, 2, 10, 3.693333, 0.031788
162.53, 16000000, 19, 386, 2, 11, 3.693780, 0.031913
206.86, 16000000, 7, 181, 2, 14, 3.693878, 0.031941
206.86, 16000000, 14, 362, 2, 14, 3.693878, 0.031941
147.76, 16000000, 17, 314, 2, 10, 3.694118, 0.032008
177.33, 16000000, 6, 133, 2, 12, 3.694444, 0.032099
177.33, 16000000, 12, 266, 2, 12, 3.694444, 0.032099
236.44, 16000000, 9, 266, 2, 16, 3.694444, 0.032099
177.33, 16000000, 18, 399, 2, 12, 3.694444, 0.032099
147.79, 16000000, 19, 351, 2, 10, 3.694737, 0.032181
221.71, 16000000, 7, 194, 2, 15, 3.695238, 0.032321
221.71, 16000000, 14, 388, 2, 15, 3.695238, 0.032321
206.93, 16000000, 15, 388, 2, 14, 3.695238, 0.032321
147.81, 16000000, 21, 388, 2, 10, 3.695238, 0.032321
147.83, 16000000, 23, 425, 2, 10, 3.695652, 0.032436
177.41, 16000000, 17, 377, 2, 12, 3.696078, 0.032555
207.00, 16000000, 8, 207, 2, 14, 3.696429, 0.032653
207.00, 16000000, 16, 414, 2, 14, 3.696429, 0.032653
236.57, 16000000, 7, 207, 2, 16, 3.696429, 0.032653
236.57, 16000000, 14, 414, 2, 16, 3.696429, 0.032653
162.67, 16000000, 3, 61, 2, 11, 3.696970, 0.032804
162.67, 16000000, 6, 122, 2, 11, 3.696970, 0.032804
162.67, 16000000, 9, 183, 2, 11, 3.696970, 0.032804
221.82, 16000000, 11, 305, 2, 15, 3.696970, 0.032804
162.67, 16000000, 12, 244, 2, 11, 3.696970, 0.032804
162.67, 16000000, 18, 366, 2, 11, 3.696970, 0.032804
162.67, 16000000, 21, 427, 2, 11, 3.696970, 0.032804
177.45, 16000000, 11, 244, 2, 12, 3.696970, 0.032804
162.67, 16000000, 15, 305, 2, 11, 3.696970, 0.032804
221.87, 16000000, 15, 416, 2, 15, 3.697778, 0.033030
236.67, 16000000, 12, 355, 2, 16, 3.697917, 0.033069
177.50, 16000000, 16, 355, 2, 12, 3.697917, 0.033069
207.11, 16000000, 9, 233, 2, 14, 3.698413, 0.033207
148.00, 16000000, 4, 74, 2, 10, 3.700000, 0.033651
222.00, 16000000, 4, 111, 2, 15, 3.700000, 0.033651
177.60, 16000000, 5, 111, 2, 12, 3.700000, 0.033651
236.80, 16000000, 5, 148, 2, 16, 3.700000, 0.033651
148.00, 16000000, 6, 111, 2, 10, 3.700000, 0.033651
148.00, 16000000, 8, 148, 2, 10, 3.700000, 0.033651
222.00, 16000000, 8, 222, 2, 15, 3.700000, 0.033651
148.00, 16000000, 10, 185, 2, 10, 3.700000, 0.033651
177.60, 16000000, 10, 222, 2, 12, 3.700000, 0.033651
207.20, 16000000, 10, 259, 2, 14, 3.700000, 0.033651
236.80, 16000000, 10, 296, 2, 16, 3.700000, 0.033651
148.00, 16000000, 12, 222, 2, 10, 3.700000, 0.033651
222.00, 16000000, 12, 333, 2, 15, 3.700000, 0.033651
148.00, 16000000, 14, 259, 2, 10, 3.700000, 0.033651
177.60, 16000000, 15, 333, 2, 12, 3.700000, 0.033651
148.00, 16000000, 16, 296, 2, 10, 3.700000, 0.033651
148.00, 16000000, 18, 333, 2, 10, 3.700000, 0.033651
148.00, 16000000, 20, 370, 2, 10, 3.700000, 0.033651
162.80, 16000000, 20, 407, 2, 11, 3.700000, 0.033651
148.00, 16000000, 22, 407, 2, 10, 3.700000, 0.033651
162.82, 16000000, 17, 346, 2, 11, 3.700535, 0.033800
207.27, 16000000, 11, 285, 2, 14, 3.701299, 0.034014
162.86, 16000000, 14, 285, 2, 11, 3.701299, 0.034014
192.47, 16000000, 17, 409, 2, 13, 3.701357, 0.034030
177.68, 16000000, 19, 422, 2, 12, 3.701754, 0.034141
236.92, 16000000, 13, 385, 2, 16, 3.701923, 0.034188
192.50, 16000000, 16, 385, 2, 13, 3.701923, 0.034188
207.33, 16000000, 12, 311, 2, 14, 3.702381, 0.034316
177.71, 16000000, 14, 311, 2, 12, 3.702381, 0.034316
162.91, 16000000, 11, 224, 2, 11, 3.702479, 0.034344
222.15, 16000000, 13, 361, 2, 15, 3.702564, 0.034367
192.53, 16000000, 15, 361, 2, 13, 3.702564, 0.034367
237.00, 16000000, 8, 237, 2, 16, 3.703125, 0.034524
207.38, 16000000, 13, 337, 2, 14, 3.703297, 0.034572
192.57, 16000000, 14, 337, 2, 13, 3.703297, 0.034572
162.95, 16000000, 19, 387, 2, 11, 3.703349, 0.034587
177.78, 16000000, 9, 200, 2, 12, 3.703704, 0.034686
222.22, 16000000, 9, 250, 2, 15, 3.703704, 0.034686
177.78, 16000000, 18, 400, 2, 12, 3.703704, 0.034686
207.43, 16000000, 14, 363, 2, 14, 3.704082, 0.034791
192.62, 16000000, 13, 313, 2, 13, 3.704142, 0.034808
148.17, 16000000, 23, 426, 2, 10, 3.704348, 0.034866
163.00, 16000000, 8, 163, 2, 11, 3.704545, 0.034921
237.09, 16000000, 11, 326, 2, 16, 3.704545, 0.034921
163.00, 16000000, 16, 326, 2, 11, 3.704545, 0.034921
148.19, 16000000, 21, 389, 2, 10, 3.704762, 0.034981
222.29, 16000000, 14, 389, 2, 15, 3.704762, 0.034981
207.47, 16000000, 15, 389, 2, 14, 3.704762, 0.034981
192.67, 16000000, 12, 289, 2, 13, 3.705128, 0.035084
177.85, 16000000, 13, 289, 2, 12, 3.705128, 0.035084
148.21, 16000000, 19, 352, 2, 10, 3.705263, 0.035121
207.50, 16000000, 16, 415, 2, 14, 3.705357, 0.035148
237.14, 16000000, 14, 415, 2, 16, 3.705357, 0.035148
163.05, 16000000, 21, 428, 2, 11, 3.705628, 0.035223
